P,NexusWare C7 MTP,nw_mtp
P,MySQL Protocol,mysql
P,NAN protocol,nan
P,Nano Cryptocurrency Protocol,nano
P,Non-Access-Stratum 5GS (NAS)PDU,nas-5gs
P,Non-Access-Stratum (NAS)PDU,nas-eps
P,Nasdaq TotalView-ITCH,nasdaq_itch
P,Nasdaq-SoupTCP version 2.0,nasdaq_soup
P,NAT Port Mapping Protocol,nat-pmp
P,Port Control Protocol,portcontrol
P,3GPP Nb Interface RTP Multiplex,nb_rtpmux
P,UTRAN Iub interface NBAP signalling,nbap
P,Network Block Device,nbd
P,Network-Based IP Flow Mobility,nbifom
P,NetBIOS over IPX,nbipx
P,NetBIOS Name Service,nbns
P,NetBIOS Datagram Service,nbdgm
P,NetBIOS Session Service,nbss
P,NetWare Core Protocol,ncp
P,Novell Cluster Services,ncs
P,NCSI,ncsi
P,Network Data Management Protocol,ndmp
P,Nortel Discovery Protocol,ndp
P,Novell Distributed Print System,ndps
P,SPNEGO Extended Negotiation Security Mechanism,negoex
P,netANALYZER,netanalyzer
P,NetBIOS,netbios
P,Netdump Protocol,netdump
P,Cisco NetFlow/IPFIX,cflow
P,Linux netlink protocol,netlink
P,Linux Generic Netlink protocol,genl
P,Linux net_dm (network drop monitor) protocol,net_dm
P,Linux netlink netfilter protocol,netlink-netfilter
P,Linux 802.11 Netlink,nl80211
P,Linux rtnetlink (route netlink) protocol,netlink-route
P,Linux netlink sock diag protocol,netlink-sock_diag
P,Network Monitor Header,netmon_header
P,Network Monitor Event,netmon_event
P,Network Monitor Filter,netmon_filter
P,Network Monitor Network Info,netmon_network_info
P,Network Monitor System Trace,netmon_system_trace
P,Network Monitor System Config,netmon_system_config
P,Network Monitor Process,netmon_process
P,NetMon 802.11 capture header,netmon_802_11
P,Netrix Communication Protocol,netrix
P,Amateur Radio NET/ROM,netrom
P,Monotone Netsync,netsync
P,HP-UX Network Tracing and Logging,nettl
P,Microsoft Exchange New Mail Notification,newmail
P,Nfapi,nfapi
P,Linux Netfilter NFLOG,nflog
P,Network File System,nfs
P,Unknown,nfs.unknown
P,SVR4,nfs.svr4
P,KNFSD_LE,nfs.knfsd_le
P,NFSD_LE,nfs.nfsd_le
P,KNFSD_NEW,nfs.knfsd_new
P,ONTAP_V3,nfs.ontap_v3
P,ONTAP_V4,nfs.ontap_v4
P,ONTAP_GX_V3,nfs.ontap_gx_v3
P,CELERRA_VNX,nfs.celerra_vnx
P,GLUSTER,nfs.gluster
P,dCache,nfs.dcache
P,Primary_Data,nfs.primary_data
P,Network File System CB,nfs.cb
P,NFSACL,nfsacl
P,NFSAUTH,nfsauth
P,NG Application Protocol,ngap
P,Netgear Ensemble Protocol,nge
P,NBMA Next Hop Resolution Protocol,nhrp
P,NIS+,nisplus
P,NIS+ Callback,nispluscb
P,NIST_CSOR,nist_csor
P,3com Network Jack,njack
P,Network Lock Manager Protocol,nlm
P,NetWare Link Services Protocol,nlsp
P,Novell Modular Authentication Service,nmas
P,Name Management Protocol over IPX,nmpi
P,Network News Transfer Protocol,nntp
P,NOE Protocol,noe
P,H221NonStandard,h221nonstd
P,Nordic BLE Sniffer,nordic_ble
P,Negative-acknowledgment Oriented Reliable Multicast,norm
P,Novell PKIS ASN.1 type,novell_pkis
P,NetPerfMeter Protocol,npmp
P,NR Radio Resource Control (RRC) protocol,nr-rrc
P,NR Positioning Protocol A (NRPPa),nrppa
P,NetScaler Trace,ns
P,NetScape Certificate Extensions,ns_cert_exts
P,NetScaler HA Protocol,nstrace.ha
P,NetScaler Metric Exchange Protocol,nstrace.mep
P,NetScaler RPC Protocol,nstrace.rpc
P,Network Service Header,nsh
P,GPRS Network Service,gprs-ns
P,Juniper Netscreen Redundant Protocol,nsrp
P,NTLM Secure Service Provider,ntlmssp
P,Network Time Protocol,ntp
P,Null/Loopback,null
P,NVM Express,nvme
P,NVM Express Fabrics RDMA,nvme-rdma
P,NVM Express Fabrics TCP,nvme-tcp
P,Neighborhood Watch Protocol,nwp
P,NXP 802.15.4 Sniffer Protocol,nxp_802154_sniffer
P,OAMPDU,oampdu
P,OBD-II PID,obd-ii
P,OBEX Protocol,obex
P,OBEX Raw Application Parameters,obex.parameter.raw
P,Bluetooth OBEX BPP Application Parameters,obex.parameter.bt.bpp
P,Bluetooth OBEX BIP Application Parameters,obex.parameter.bt.bip
P,Bluetooth OBEX MAP Application Parameters,obex.parameter.bt.map
P,Bluetooth OBEX GPP Application Parameters,obex.parameter.bt.gpp
P,Bluetooth OBEX CTN Application Parameters,obex.parameter.bt.ctn
P,Bluetooth OBEX PBAP Application Parameters,obex.parameter.bt.pbap
P,OCFS2 Networking,ocfs2
P,Online Certificate Status Protocol,ocsp
P,Octet Encoding Rules (ASN.1),oer
P,OICQ - IM software, popular in China,oicq
P,Open IPTV Forum CSPG-CI+,oipf.ciplus
P,OpenBSD Packet Filter log file, pre 3.4,pflog-old
P,Optimized Link State Routing Protocol,olsr
P,ISC Object Management API,omapi
P,OMRON FINS Protocol,omron
P,Intel Omni-Path,opa
P,Intel Omni-Path FE Header - Omni-Path Fabric Excutive Header,opa.fe
P,Intel Omni-Path MAD,opa.mad
P,Intel Omni-Path SnC - Omni-Path Snoop and Capture MetaData Header,opa.snc
P,OpenFlow,openflow
P,OpenFlow 1.0,openflow_v1
P,OpenFlow 1.3,openflow_v4
P,OpenFlow 1.4,openflow_v5
P,OpenFlow 1.5,openflow_v6
P,openSAFETY,opensafety
P,openSAFETY over UDP,opensafety_udp
P,OpenThread,openthread
P,OpenVPN Protocol,openvpn
P,OpenWire,openwire
P,Open Policy Service Interface,opsi
P,OptoMMP,optommp
P,Open Sound Control Encoding,osc
P,Object Security for Constrained RESTful Environments,oscore
P,OSI,osi
P,PPP OSI Network Layer Control Protocol,osinlcp
P,Align-NPDU,osinlcp.opt.def_pid
P,OsmoTRX Data Protocol,osmo_trxd
P,OsmoTRX Control / Clock Protocol,osmo_trxc
P,GSM multiplexing for AMR,osmux
P,Open Shortest Path First,ospf
P,OSSP,ossp
P,OUCH,ouch
P,DCOM OXID Resolver,oxid
P,X.411 Message Transfer Service,p1
P,X.411 Message Access Service,p3
P,X.420 Information Object,p22
P,Wi-Fi Peer-to-Peer,wifi_p2p
P,X.413 Message Store Service,p7
P,STANAG 4406 Message,p772
P,P_Mul (ACP142),p_mul
P,PacketBB Protocol,packetbb
P,PacketCable AVPs,packetcable_avps
P,PacketLogger,packetlogger
P,Port Aggregation Protocol,pagp
P,Paltalk Messenger Protocol,paltalk
P,Protocol for carrying Authentication for Network Access,pana
P,PPP Password Authentication Protocol,pap
P,Aruba PAPI,papi
P,Pathport Protocol,pathport
P,UTRAN Iupc interface Positioning Calculation Application Part (PCAP),pcap
P,pcap/pcapng packet data,pcap_pktdata
P,PCAPNG File Format,file-pcapng
P,Pcapng block,pcapng
P,Path Computation Element communication Protocol,pcep
P,Packet Cable Lawful Intercept,pcli
P,Packet Cable Lawful Intercept (8 byte CCCID),pcli8
P,Packet Cable Lawful Intercept (timestamp),pcli12
P,Packet Cable Lawful Intercept (timestamp, case ID),pcli20
P,PC NFS,pcnfsd
P,PCOM/TCP,pcomtcp
P,PCOM ASCII,pcomascii
P,PCOM BINARY,pcombinary
P,Performance Co-Pilot,pcp
P,PDC Protocol,pdc
P,PDCP-LTE,pdcp-lte
P,PDCP-NR,pdcp-nr
P,SDAP,sdap
P,AiroPeek/OmniPeek encapsulated IEEE 802.11,peekremote
P,Packed Encoding Rules (ASN.1 X.691),per
P,Packet Forwarding Control Protocol,pfcp
P,OpenBSD Packet Filter log file,pflog
P,Pragmatic General Multicast,pgm
P,PostgreSQL,pgsql
P,Protocol Independent Multicast,pim
P,Ping Pong Protocol,pingpongprotocol
P,Microsoft Windows Lanman Remote API Protocol,lanman
P,PKCS#1,pkcs-1
P,PKCS10 Certification Request,pkcs10
P,PKCS#12: Personal Information Exchange,pkcs12
P,PKINIT,pkinit
P,PKIX1Explicit,pkix1explicit
P,PKIX1Implitit,pkix1implicit
P,PKIX Attribute Certificate,pkixac
P,PKIXProxy (RFC3820),pkixproxy
P,PKIX Qualified,pkixqualified
P,PKIX Time Stamp Protocol,pkixtsp
P,PacketCable Call Content Connection,pkt_ccc
P,PKTAP packet header,pktap
P,PacketCable,pktc
P,PacketCable MTA FQDN,pktc.mtafqdn
P,Linux Kernel Packet Generator,pktgen
P,Performance Co-Pilot Proxy,pmproxy
P,NXP PN532,pn532
P,NXP PN532 HCI,pn532_hci
P,Portable Network Graphics,png
P,Peer Name Resolution Protocol,pnrp
P,Post Office Protocol,pop
P,Portmap,portmap
P,Proprietary PCAP,ppcap
P,PPI Packet Header,ppi
P,PPI antenna decoder,ppi_antenna
P,PPI Geotagging GPS tag decoder,ppi_gps
P,PPI sensor decoder,ppi_sensor
P,PPI vector decoder,ppi_vector
P,Point-to-Point Protocol,ppp
P,PPP In HDLC-Like Framing,ppp_hdlc
P,PPP Multiplexing,pppmux
P,PPPMux Control Protocol,pppmuxcp
P,Default Protocol ID,pppmuxcp.opt.def_pid
P,PPP-over-Ethernet,pppoe
P,PPP-over-Ethernet Discovery,pppoed
P,PPP-over-Ethernet Session,pppoes
P,Point-to-Point Tunnelling Protocol,pptp
P,ISO 8823 OSI Presentation Protocol,pres
P,ISO 9576-1 OSI Connectionless Presentation Protocol,clpres
P,Protocol Buffers,protobuf
P,PROXY Protocol,proxy
P,Parallel Redundancy Protocol (IEC62439 Part 3),prp
P,Precision Time Protocol (IEEE1588),ptp
P,Picture Transfer Protocol Over IP,ptpip
P,PULSE protocol for Linux Virtual Server redundancy,pulse
P,Parallel Virtual File System,pvfs
P,MPLS PW ATM N-to-One encapsulation, with CW,mplspwatmn1cw
P,MPLS PW ATM One-to-One or AAL5 PDU encapsulation,mplspwatm11_or_aal5pdu
P,MPLS PW ATM AAL5 CPCS-SDU mode encapsulation,mplspwatmaal5sdu
P,MPLS PW ATM N-to-One encapsulation, no CW,mplspwatmn1nocw
P,MPLS PW ATM Control Word,mplspwatmcontrolword
P,MPLS PW ATM Cell Header,mplspwatmcellheader
P,ATM Cell,mplspwatmcell
P,CESoPSN basic NxDS0 mode (no RTP support),pwcesopsn
P,PW Ethernet Control Word,pwethcw
P,Ethernet PW (no CW),pwethnocw
P,Ethernet PW (CW heuristic),pwethheuristic
P,PW Frame Relay DLCI Control Word,pwfr
P,HDLC PW, FR port mode (no CW),pw_hdlc_nocw_fr
P,HDLC-like framing for PPP,pw_hdlc_nocw_hdlc_ppp
P,Pseudo-Wire OAM,pw_oam
P,Pseudowire Padding,pw.padding
P,SAToP (no RTP support),pwsatopcw
P,H.248 Q.1950 Annex A,h248q1950
P,Q.2931,q2931
P,ITU-T Q.708 ISPC Analysis,q708
P,Q.931,q931
P,Q.932,q932
P,Q.932 Operations Service Element,q932.ros
P,Q.933,q933
P,Qualified Logical Link Control,qllc
P,QNX6 QNET LWL4 protocol,lwl4
P,QNX6 QNET QOS protocol,qos
P,QNX6 QNET LR protocol,lr
P,QNX6 QNET KIF protocol,kif
P,QNX6 QNET Network Resolver protocol,nr
P,QSIG,qsig
P,Quake Network Protocol,quake
P,Quake II Network Protocol,quake2
P,Quake III Arena Network Protocol,quake3
P,QuakeWorld Network Protocol,quakeworld
P,QUIC IETF,quic
P,Assa Abloy R3,r3
P,IEEE 802.11 Radiotap Capture header,radiotap
P,RADIUS Protocol,radius
P,RakNet game networking protocol,raknet
P,Radio Access Network Application Part,ranap
P,Raw packet data,raw
P,Ruby Marshal Object,rbm
P,DCE/RPC Directory Acl Interface,rdaclif
P,Remote Device Management,rdm
P,Remote Desktop Protocol,rdp
P,Real Data Transport,rdt
P,Redback,redback
P,Redback Lawful Intercept,redbackli
P,REsource LOcation And Discovery,reload
P,REsource LOcation And Discovery Framing,reload-framing
P,DCOM IRemoteActivation,remact
P,IRemUnknown,remunk
P,IRemUnknown2,remunk2
P,DCE DFS Replication Server,rep_proc
P,Retix Spanning Tree Protocol,r-stp
P,H.263 RTP Payload header (RFC2190),rfc2190
P,RFC 7468 file format,rfc7468
P,RFtap Protocol,rftap
P,Router-port Group Management Protocol,rgmp
P,Riemann,riemann
P,Routing Information Protocol,rip
P,RIPng,ripng
P,Radio Link Control,rlc
P,RLC-LTE,rlc-lte
P,RLC-NR,rlc-nr
P,Redundant Link Management Protocol,rlm
P,Rlogin Protocol,rlogin
P,Remote Management Control Protocol,rmcp
P,Java RMI,rmi
P,Java Serialization,serialization
P,HP Remote Maintenance Protocol,rmp
P,Forward Error Correction (FEC),rmt-fec
P,Layered Coding Transport,rmt-lct
P,UTRAN Iur interface Radio Network Subsystem Application Part,rnsap
P,RObust Header Compression (ROHC),rohc
P,Roofnet Protocol,roofnet
P,X.880 OSI Remote Operations Service,ros
P,Remote Override interface,roverride
P,Remote Procedure Call,rpc
P,Remote Packet Capture,rpcap
P,RPC over RDMA,rpcordma
P,RPKI-Router Protocol,rpkirtr
P,Remote Program Load,rpl
P,Privilege Server operations,rpriv
P,Remote Quota,rquota
P,Radio Resource Control (RRC) protocol,rrc
P,Radio Resource LCS Protocol (RRLP),rrlp
P,DCE/RPC RS_ACCT,rs_acct
P,Registry Server Attributes Manipulation Interface,rs_attr
P,DCE/RPC Registry Server Attributes Schema,rs_attr_schema
P,DCE/RPC RS_BIND,rs_bind
P,DCE/RPC RS_MISC,rs_misc
P,DCE Name Service,rs_pgo
P,DCE/RPC RS_PROP_ACCT,rs_prop_acct
P,DCE/RPC Registry server propagation interface - ACLs,rs_prop_acl
P,DCE/RPC Prop Attr,rs_prop_attr
P,DCE/RPC Registry server propagation interface - PGO items,rs_prop_pgo
P,DCE/RPC Registry server propagation interface - properties and policies,rs_prop_plcy
P,DCE/RPC Registry Password Management,rs_pwd_mgmt
P,Registry server administration operations.,rs_repadm
P,DCE/RPC Repserver Calls,rs_replist
P,DCE/RPC Operations between registry server replicas,rs_repmgr
P,DCE/RPC RS_UNIX,rs_unix
P,Remote sec_login preauth interface.,rsec_login
P,Remote Shell,rsh
P,Realm Specific IP Protocol,rsip
P,Radio Signalling Link (RSL),gsm_abis_rsl
P,RMCP Security-extensions Protocol,rsp
P,RSTAT,rstat
P,Remote Shared Virtual Disk,rsvd
P,Resource ReserVation Protocol (RSVP),rsvp
P,Resource ReserVation Protocol (RSVP-E2EI),rsvp-e2ei
P,RSYNC File Synchroniser,rsync
P,RTAC Serial,rtacser
P,WebRTC Datachannel Protocol,rtcdc
P,RTcfg,rtcfg
P,Real-time Transport Control Protocol,rtcp
P,RTI TCP Transport Protocol,rtitcp
P,Real Time Location System,rtls
P,Real-Time Media Access Control,rtmac
P,TDMA RTmac Discipline,tdma
P,Real Time Messaging Protocol,rtmpt
P,Real-Time Transport Protocol,rtp
P,Real-Time Transport Protocol ED137 Extensions,rtp.ext.ed137
P,RFC 2833 RTP Event,rtpevent
P,RFC 4695/6295 RTP-MIDI,rtpmidi
P,Sippy RTPproxy Protocol,rtpproxy
P,Real-Time Publish-Subscribe Wire Protocol,rtps
P,X.228 OSI Reliable Transfer Service,rtse
P,Real Time Streaming Protocol,rtsp
P,UTRAN Iuh interface RUA signalling,rua
P,Reliable UDP,rudp
P,Remote Wall protocol,rwall
P,RX Protocol,rx
P,S1 Application Protocol,s1ap
P,STANAG 5066 (SIS layer),s5066sis
P,STANAG 5066(DTS layer),s5066dts
P,S7 Communication,s7comm
P,UTRAN IuBC interface SABP signaling,sabp
P,SADMIND,sadmind
P,Sametime Protocol,sametime
P,Session Announcement Protocol,sap
P,Server/Application State Protocol,sasp
P,Bluetooth SBC Codec,sbc
P,SBc Application Part,sbcap
P,SAIA S-Bus,sbus
P,Signalling Connection Control Part,sccp
P,Signalling Connection Control Part Management,sccpmg
P,ZigBee SCoP,scop
P,SCSI,scsi
P,SCSI_MMC,scsi_mmc
P,SCSI_OSD,scsi_osd
P,SCSI_SBC,scsi_sbc
P,SCSI_SMC,scsi_smc
P,SCSI_SSC,scsi_ssc
P,SCTE-35 Splice Information,scte35
P,SCTE-35 Private Command,scte35_private_command
P,SCTE-35 Splice Insert,scte35_si
P,SCTE-35 Splice Schedule,scte35_splice_schedule
P,SCTE-35 Time Signal,scte35_time
P,Stream Control Transmission Protocol,sctp
P,SDH/SONET Protocol,sdh
P,Synchronous Data Link Control (SDLC),sdlc
P,Session Description Protocol,sdp
P,SEBEK - Kernel Data Capture,sebek
P,DCE Security ID Mapper,secidmap
P,SEL Protocol,selfm
P,SERCOS III V1.1,siii
P,ISO 8327-1 OSI Session Protocol,ses
P,InMon sFlow,sflow
P,SGs Application Part (SGsAP),sgsap
P,Shim6 Protocol,shim6
P,Signaling Compression,sigcomp
P,Decompressed SigComp message as raw text,raw_sigcomp
P,Standard Interface for Multiple Platform Link Evaluation,simple
P,SIMULCRYPT Protocol,simulcrypt
P,Session Initiation Protocol,sip
P,Session Initiation Protocol (SIP as raw text),raw_sip
P,Sipfrag,sipfrag
P,WAP Session Initiation Request,wap-sir
P,Societe Internationale de Telecommunications Aeronautiques,sita
P,Skinny Client Control Protocol,skinny
P,SKYPE,skype
P,Cisco SLARP,slarp
P,SliMP3 Communication Protocol,slimp3
P,Linux cooked-mode capture,sll
P,Slow Protocols,slow
P,SoulSeek Protocol,slsk
P,Cisco Session Management,sm
P,SMB (Server Message Block Protocol),smb
P,SMB2 (Server Message Block Protocol version 2),smb2
P,Microsoft Windows Browser Protocol,browser
P,SMB-Direct (SMB RDMA Transport),smb_direct
P,Microsoft Windows Logon Protocol (Old),smb_netlogon
P,SMB MailSlot Protocol,mailslot
P,SMB Pipe Protocol,smb_pipe
P,Shared Memory Communications - RDMA,smcr
P,Smart Message Language,sml
P,Session Multiplex Protocol,smp
P,Short Message Peer to Peer,smpp
P,Short Message Relaying Service,smrse
P,Simple Mail Transfer Protocol,smtp
P,SNMP Multiplex Protocol,smux
P,Systems Network Architecture,sna
P,Systems Network Architecture XID,sna_xid
P,SNA-over-Ethernet,snaeth
P,Subnetwork Dependent Convergence Protocol,sndcp
P,Subnetwork Dependent Convergence Protocol XID,sndcpxid
P,Simple Network Management Protocol,snmp
P,Snort Alerts,snort
P,Controller Area Network,can
P,Controller Area Network FD,canfd
P,Socks Protocol,socks
P,SolarEdge monitoring protocol,solaredge
P,SOME/IP Protocol,someip
P,SOME/IP Service Discovery Protocol,someipsd
P,SoupBinTCP,soupbintcp
P,SPDY,spdy
P,Spice protocol,spice
P,Simple Protected Negotiation,spnego
P,SPNEGO-KRB5,spnego-krb5
P,Sequenced Packet Protocol,spp
P,SPRAY,spray
P,Simple Packet Relay Transport,sprt
P,H.324/SRP,srp
P,SRT Protocol,srt
P,Service Location Protocol,srvloc
P,SSCF-NNI,sscf-nni
P,SSCOP,sscop
P,SSH Protocol,ssh
P,Scripting Service Protocol,ssp
P,Novell SecretStore Services,sss
P,Secure Socket Tunneling Protocol,sstp
P,STANAG 4607 (GMTI Format),s4607
P,StarTeam,starteam
P,Network Status Monitor Protocol,stat
P,Network Status Monitor CallBack Protocol,statnotify
P,Spirent Test Center Signature,stcsig
P,Steam In-Home Streaming Discovery Protocol,steam_ihs_discovery
P,Stateless Transport Tunneling,stt
P,Session Traversal Utilities for NAT,stun
P,SS7 SCCP-User Adaptation Layer,sua
P,IEC61850 Sampled Values,sv
P,swIPe IP Security Protocol,swipe
P,Symantec Enterprise Firewall,symantec
P,MBMS synchronisation protocol,sync
P,Synergy,synergy
P,IEEE C37.118 Synchrophasor Protocol,synphasor
P,Sysdig System Call,sysdig
P,MIDI System Exclusive,sysex
P,MIDI System Exclusive DigiTech,sysex_digitech
P,Syslog message,syslog
P,systemd Journal Entry,systemd_journal
P,GENERIC-CONFERENCE-CONTROL T.124,t124
P,MULTIPOINT-COMMUNICATION-SERVICE T.125,t125
P,T.30,t30
P,T.38,t38
P,TACACS,tacacs
P,TACACS+,tacplus
P,Transport Adapter Layer Interface v1.0, RFC 3094,tali
P,Trapeze Access Point Access Protocol,tapa
P,Transaction Capabilities Application Part,tcap
P,TCG_CP_OIDS,tcg_cp_oids
P,Transmission Control Protocol,tcp
P,TCP Option - No-Operation (NOP),tcp.options.nop
P,TCP Option - End of Option List (EOL),tcp.options.eol
P,TCP Option - Timestamps,tcp.options.timestamp
P,TCP Option - Maximum segment size,tcp.options.mss
P,TCP Option - Window scale,tcp.options.wscale
P,TCP Option - SACK permitted,tcp.options.sack_perm
P,TCP Option - SACK,tcp.options.sack
P,TCP Option - Echo,tcp.options.echo
P,TCP Option - Echo reply,tcp.options.echoreply
P,TCP Option - CC,tcp.options.cc
P,TCP Option - CC.NEW,tcp.options.ccnew
P,TCP Option - CC.ECHO,tcp.options.ccecho
P,TCP Option - TCP MD5 signature,tcp.options.md5
P,TCP Option - SCPS capabilities,tcp.options.scps
P,TCP Option - Selective Negative Acknowledgment,tcp.options.snack
P,TCP Option - SCPS record boundary,tcp.options.scpsrec
P,TCP Option - SCPS corruption experienced,tcp.options.scpscor
P,TCP Option - Quick-Start,tcp.options.qs
P,TCP Option - User Timeout,tcp.options.user_to
P,TCP Option - TCP Fast Open,tcp.options.tfo
P,TCP Option - Riverbed Probe,tcp.options.rvbd.probe
P,TCP Option - Riverbed Transparency,tcp.options.rvbd.trpy
P,TCP Option - Experimental,tcp.options.experimental
P,TCP Option - Unknown,tcp.options.unknown
P,Multipath Transmission Control Protocol,mptcp
P,TCP Encapsulation of IPsec Packets,tcpencap
P,TCP based Robot Operating System protocol (TCPROS),tcpros
P,Digium TDMoE Protocol,tdmoe
P,TDMoP protocol,tdmop
P,Tabular Data Stream,tds
P,TEI Management Procedure, Channel D (LAPD),tei_management
P,TEKLINK,teklink
P,Telkonet powerline,telkonet
P,Telnet,telnet
P,Teredo IPv6 over UDP tunneling,teredo
P,TETRA Protocol,tetra
P,Line-based text data,data-text-lines
P,Tinkerforge Protocol,tfp
P,Trivial File Transfer Protocol,tftp
P,Thread,thread
P,Thread Address,thread_address
P,Thread Beacon,thread_bcn
P,Thread CoAP,thread_coap
P,Thread Diagnostics,thread_diagnostic
P,Thread MeshCoP,thread_meshcop
P,Thread Network Data,thread_nwd
P,Thrift Protocol,thrift
P,Tibia Protocol,tibia
P,Time Protocol,time
P,Transparent Inter Process Communication(TIPC),tipc
P,TiVoConnect Discovery Protocol,tivoconnect
P,DCE DFS Token Server,tkn4int
P,Transport Layer Security,tls
P,TN3270 Protocol,tn3270
P,TN5250 Protocol,tn5250
P,Transport-Neutral Encapsulation Format,tnef
P,Transparent Network Substrate Protocol,tns
P,Alteon - Transparent Proxy Cache Protocol,tpcp
P,TPKT - ISO on TCP - RFC1006,tpkt
P,TPM2.0 Protocol,tpm
P,AudioCodes TPNCP (TrunkPack Network Control Protocol),tpncp
P,Token-Ring,tr
P,TRILL,trill
P,Token-Ring Media Access Control,trmac
P,Teamspeak2 Protocol,ts2
P,TeamSpeak3 DNS,tsdns
P,Time Synchronization Protocol,tsp
P,Cisco ttag,ttag
P,TTEthernet,tte
P,TTEthernet Protocol Control Frame,tte_pcf
P,Turbocell Header,turbocell
P,Turbocell Aggregate Data,turbocell_aggregate
P,TURN Channel,turnchannel
P,BEA Tuxedo,tuxedo
P,TwoWay Active Measurement Test Protocol,twamp.test
P,TwoWay Active Measurement Control Protocol,twamp.control
P,One-way Active Measurement Protocol,owamp.test
P,Tazmen Sniffer Protocol,tzsp
P,USB 3 Vision,u3v
P,UA3G Message,ua3g
P,Universal Alcatel Protocol,ua
P,UA/SIP Protocol,uasip
P,UA/UDP Encapsulation Protocol,uaudp
P,Ubiquiti Discovery Protocol,ubdp
P,Ubertooth,ubertooth
P,DCE DFS FLDB UBIK TRANSFER,ubikdisk
P,DCE DFS FLDB UBIKVOTE,ubikvote
P,Universal Computer Protocol,ucp
P,Unidirectional Link Detection,udld
P,User Datagram Protocol,udp
P,Lightweight User Datagram Protocol,udplite
P,UDP Encapsulation of IPsec Packets,udpencap
P,Unified Diagnostic Services,uds
P,UDT Protocol,udt
P,UDP based FTP w/ multicast,uftp
P,UDP based FTP w/ multicast V4,uftp4
P,UHD,uhd
P,OMA UserPlane Location Protocol,ulp
P,Unlicensed Mobile Access,uma
P,MAC,mac
P,USB,usb
P,USBPort,usbport
P,USB Audio,usbaudio
P,USB Communications and CDC Control,usbcom
P,USB Device Firmware Upgrade ,usbdfu
P,USB HID,usbhid
P,USB HUB,usbhub
P,X-Rite i1 Display Pro (and derivatives) USB protocol,i1d3
P,USB Mass Storage,usbms
P,USB Video,usbvideo
P,USBIP Protocol,usbip
P,USB Link Layer,usbll
P,DLT User,user_dlt
P,UserLog Protocol,userlog
P,Unisys Transmittal System,uts
P,Async data over ISDN (V.120),v120
P,v150fw State Signaling Event,v150fw
P,V5.2,v52
P,V5 Data Link Layer,v5dl
P,V5 Envelope Function (v5ef),v5ef
P,V5.2-User Adaptation Layer,v5ua
P,VCDU,vcdu
P,VSI protocol,vdp21
P,LeCroy VICP,vicp
P,Banyan Vines ARP,vines_arp
P,Banyan Vines Echo,vines_echo
P,Banyan Vines Fragmentation Protocol,vines_frp
P,Banyan Vines ICP,vines_icp
P,VINES,vines
P,Banyan Vines IP,vines_ip
P,Banyan Vines IPC,vines_ipc
P,Banyan Vines LLC,vines_llc
P,Banyan Vines RTP,vines_rtp
P,Banyan Vines SPP,vines_spp
P,802.1Q Virtual LAN,vlan
P,VMware Lab Manager,vmlab
P,Virtual Network Computing,vnc
P,VN-Tag,vntag
P,VP8,vp8
P,VPP Dispatch Trace,vpp
P,VPP Buffer Metadata,vpp-metadata
P,VPP Buffer Opaque,vpp-opaque
P,VPP Buffer Opaque2,vpp-opaque2
P,VPP Buffer Trace,vpp-trace
P,Virtual Router Redundancy Protocol,vrrp
P,VITA 49 radio transport protocol,vrt
P,Video Services over IP,vsip
P,Vendor Specific Control Protocol,vsncp
P,PDN Identifier,vsncp.opt.pdnid
P,Access Point Name,vsncp.opt.apname
P,PDN Type,vsncp.opt.pdntype
P,PDN Address,vsncp.opt.pdnaddress
P,Protocol Configuration Options,vsncp.opt.pco
P,Error Code,vsncp.opt.errorcode
P,Attach Type,vsncp.opt.attachtype
P,IPv4 Default Router Address,vsncp.opt.ipv4address
P,Address Allocation Cause,vsncp.opt.addressalloc
P,APN Aggregate Maximum Bit Rate(APN-AMBR),vsncp.opt.apn_ambr
P,IPv6 HSGW Link Local Address IID,vsncp.opt.ipv6_hsgw_lla_iid
P,Vendor Specific Network Protocol,vsnp
P,vSocket,vsock
P,VSS Monitoring Ethernet trailer,vssmonitoring
P,VLAN Trunking Protocol,vtp
P,Vuze DHT Protocol,vuze-dht
P,VXI-11 Asynchronous Abort,vxi11_async
P,VXI-11 Core Protocol,vxi11_core
P,VXI-11 Interrupt,vxi11_intr
P,Virtual eXtensible Local Area Network,vxlan
P,Virtual eXtensible Local Area Network (GPE),vxlan_gpe
P,WAI Protocol,wai
P,Wireless Access Station Session Protocol,wassp
P,WaveAgent,waveagent
P,WAP Binary XML,wbxml
P,Web Cache Communication Protocol,wccp
P,Wellfleet Compression,wcp
P,WebSocket,websocket
P,Wellfleet HDLC,whdlc
P,WireGuard Protocol,wg
P,Who,who
P,whois,whois
P,Wi-Fi Display,wifi_display
P,Wi-Fi Device Provisioning Protocol,dpp
P,WINS (Windows Internet Name Service) Replication,winsrepl
P,Wi-SUN Field Area Network,wisun
P,Wi-SUN FAN Security Extension,wisun.sec
P,Wi-SUN FAN EAPOL Relay,wisun.eapol_relay
P,Wi-SUN Netricity Segment,wisun.netricity.sc
P,IEEE 802.11 RSNA EAPOL key,wlan_rsna_eapol
P,Wlan Certificate Extension,wlancertextn
P,Cisco Wireless LAN Context Control Protocol,wlccp
P,Wake On LAN,wol
P,World of Warcraft,wow
P,Wifi Protected Setup,wps
P,WSE remote ethernet,wreth
